20191001 035800;117.949000;117.961000;117.945000;117.961000;0
20191001 035900;117.961000;117.967000;117.956000;117.961000;0
20191001 040000;117.961000;117.993000;117.958000;117.993000;0
20191001 040100;117.991000;117.994000;117.973000;117.988000;0
20191001 040200;117.988000;118.001000;117.976000;118.000000;0
20191001 040300;118.001000;118.007000;117.983000;118.002000;0
20191001 040400;118.001000;118.007000;117.997000;118.007000;0
20191001 040500;118.008000;118.028000;118.006000;118.020000;0
20191001 040600;118.020000;118.025000;118.004000;118.008000;0
20191001 040700;118.010000;118.010000;117.992000;117.994000;0
20191001 040800;117.993000;118.016000;117.993000;118.009000;0
20191001 040900;118.009000;118.010000;117.984000;117.984000;0
20191001 041000;117.983000;117.996000;117.965000;117.993000;0
20191001 041100;117.994000;117.995000;117.969000;117.982000;0
20191001 041200;117.981000;117.995000;117.978000;117.988000;0
20191001 041300;117.988000;117.997000;117.982000;117.997000;0
20191001 041400;117.998000;118.004000;117.992000;117.996000;0
20191001 041500;117.996000;117.997000;117.981000;117.986000;0
20191001 041600;117.985000;118.013000;117.983000;118.013000;0
20191001 041700;118.015000;118.017000;118.001000;118.017000;0
20191001 041800;118.021000;118.022000;117.995000;118.003000;0
20191001 041900;118.003000;118.019000;117.997000;118.019000;0
20191001 042000;118.021000;118.040000;118.011000;118.034000;0
20191001 042100;118.033000;118.055000;118.025000;118.049000;0
20191001 042200;118.049000;118.067000;118.038000;118.065000;0
20191001 042300;118.066000;118.068000;118.022000;118.025000;0
20191001 042400;118.025000;118.032000;118.021000;118.031000;0
20191001 042500;118.031000;118.067000;118.029000;118.064000;0
20191001 042600;118.064000;118.071000;118.052000;118.062000;0
20191001 042700;118.062000;118.063000;118.053000;118.054000;0
20191001 042800;118.052000;118.056000;118.046000;118.050000;0
20191001 042900;118.049000;118.055000;118.046000;118.046000;0
20191001 043000;118.048000;118.055000;118.044000;118.050000;0
20191001 043100;118.049000;118.067000;118.044000;118.067000;0
20191001 043200;118.067000;118.084000;118.065000;118.076000;0
20191001 043300;118.076000;118.091000;118.064000;118.071000;0
20191001 043400;118.070000;118.070000;118.044000;118.051000;0
20191001 043500;118.050000;118.054000;118.028000;118.051000;0
20191001 043600;118.051000;118.056000;118.041000;118.041000;0
20191001 043700;118.040000;118.065000;118.036000;118.059000;0
20191001 043800;118.059000;118.098000;118.050000;118.098000;0
20191001 043900;118.101000;118.107000;118.079000;118.090000;0
20191001 044000;118.090000;118.095000;118.084000;118.084000;0
20191001 044100;118.084000;118.099000;118.084000;118.092000;0
20191001 044200;118.092000;118.122000;118.088000;118.118000;0
20191001 044300;118.118000;118.128000;118.106000;118.109000;0
20191001 044400;118.109000;118.109000;118.090000;118.090000;0
20191001 044500;118.089000;118.096000;118.073000;118.083000;0
20191001 044600;118.082000;118.096000;118.056000;118.074000;0
20191001 044700;118.073000;118.108000;118.073000;118.087000;0
20191001 044800;118.088000;118.125000;118.083000;118.124000;0
20191001 044900;118.125000;118.128000;118.108000;118.119000;0
20191001 045000;118.118000;118.121000;118.090000;118.108000;0
20191001 045100;118.109000;118.111000;118.100000;118.109000;0
20191001 045200;118.108000;118.118000;118.102000;118.115000;0
20191001 045300;118.115000;118.127000;118.111000;118.111000;0
20191001 045400;118.112000;118.115000;118.087000;118.089000;0
20191001 045500;118.089000;118.103000;118.085000;118.100000;0
20191001 045600;118.100000;118.108000;118.096000;118.108000;0
20191001 045700;118.108000;118.121000;118.108000;118.116000;0
20191001 045800;118.116000;118.116000;118.084000;118.085000;0
20191001 045900;118.086000;118.099000;118.082000;118.085000;0
20191001 050000;118.084000;118.098000;118.053000;118.059000;0
20191001 050100;118.059000;118.100000;118.056000;118.084000;0
20191001 050200;118.084000;118.091000;118.063000;118.091000;0
20191001 050300;118.092000;118.105000;118.073000;118.105000;0
20191001 050400;118.105000;118.114000;118.092000;118.099000;0
20191001 050500;118.100000;118.112000;118.097000;118.097000;0
20191001 050600;118.095000;118.097000;118.077000;118.082000;0
20191001 050700;118.083000;118.083000;118.059000;118.072000;0
20191001 050800;118.072000;118.087000;118.069000;118.071000;0
20191001 050900;118.071000;118.077000;118.061000;118.077000;0
20191001 051000;118.076000;118.084000;118.072000;118.080000;0
20191001 051100;118.079000;118.090000;118.077000;118.088000;0
20191001 051200;118.087000;118.112000;118.086000;118.112000;0
20191001 051300;118.111000;118.123000;118.105000;118.105000;0
20191001 051400;118.105000;118.119000;118.102000;118.107000;0
20191001 051500;118.107000;118.118000;118.097000;118.117000;0
20191001 051600;118.117000;118.146000;118.116000;118.141000;0
20191001 051700;118.139000;118.142000;118.129000;118.136000;0
20191001 051800;118.135000;118.138000;118.112000;118.113000;0
20191001 051900;118.113000;118.126000;118.107000;118.108000;0
20191001 052000;118.107000;118.143000;118.104000;118.132000;0
20191001 052100;118.132000;118.133000;118.114000;118.118000;0
20191001 052200;118.117000;118.122000;118.087000;118.087000;0
20191001 052300;118.087000;118.113000;118.087000;118.109000;0
20191001 052400;118.112000;118.115000;118.090000;118.091000;0
20191001 052500;118.092000;118.134000;118.091000;118.133000;0
20191001 052600;118.132000;118.143000;118.116000;118.116000;0
20191001 052700;118.118000;118.120000;118.107000;118.110000;0
20191001 052800;118.111000;118.116000;118.107000;118.110000;0
20191001 052900;118.109000;118.111000;118.105000;118.109000;0
20191001 053000;118.109000;118.111000;118.090000;118.090000;0
20191001 053100;118.094000;118.098000;118.088000;118.097000;0
20191001 053200;118.097000;118.098000;118.088000;118.096000;0
20191001 053300;118.096000;118.103000;118.091000;118.096000;0
20191001 053400;118.096000;118.099000;118.089000;118.089000;0
20191001 053500;118.089000;118.096000;118.080000;118.082000;0
20191001 053600;118.083000;118.092000;118.075000;118.075000;0
20191001 053700;118.075000;118.082000;118.068000;118.073000;0
20191001 053800;118.073000;118.097000;118.073000;118.082000;0
20191001 053900;118.082000;118.087000;118.077000;118.086000;0
20191001 054000;118.086000;118.088000;118.078000;118.080000;0
20191001 054100;118.081000;118.086000;118.065000;118.085000;0
20191001 054200;118.085000;118.095000;118.072000;118.075000;0
20191001 054300;118.075000;118.082000;118.064000;118.065000;0
20191001 054400;118.066000;118.075000;118.064000;118.069000;0
20191001 054500;118.070000;118.074000;118.060000;118.060000;0
20191001 054600;118.061000;118.063000;118.046000;118.047000;0
20191001 054700;118.048000;118.055000;118.043000;118.047000;0
20191001 054800;118.049000;118.063000;118.049000;118.054000;0
20191001 054900;118.054000;118.057000;118.049000;118.051000;0
20191001 055000;118.053000;118.058000;118.051000;118.056000;0
20191001 055100;118.056000;118.058000;118.045000;118.047000;0
20191001 055200;118.047000;118.068000;118.046000;118.068000;0
20191001 055300;118.067000;118.067000;118.060000;118.061000;0
20191001 055400;118.061000;118.061000;118.052000;118.053000;0
20191001 055500;118.054000;118.056000;118.040000;118.046000;0
20191001 055600;118.046000;118.046000;118.028000;118.032000;0
20191001 055700;118.033000;118.047000;118.033000;118.034000;0
20191001 055800;118.034000;118.034000;118.027000;118.031000;0
20191001 055900;118.030000;118.034000;118.029000;118.031000;0
20191001 060000;118.031000;118.040000;118.022000;118.024000;0
20191001 060100;118.023000;118.024000;118.005000;118.010000;0
20191001 060200;118.012000;118.031000;118.012000;118.029000;0
20191001 060300;118.029000;118.039000;118.027000;118.036000;0
20191001 060400;118.037000;118.052000;118.037000;118.048000;0
20191001 060500;118.048000;118.053000;118.044000;118.045000;0
20191001 060600;118.046000;118.046000;118.034000;118.034000;0
20191001 060700;118.035000;118.051000;118.035000;118.051000;0
20191001 060800;118.051000;118.057000;118.051000;118.056000;0
20191001 060900;118.055000;118.076000;118.054000;118.066000;0
20191001 061000;118.065000;118.068000;118.061000;118.064000;0
20191001 061100;118.064000;118.073000;118.064000;118.071000;0
20191001 061200;118.070000;118.080000;118.070000;118.073000;0
20191001 061300;118.072000;118.078000;118.072000;118.076000;0
20191001 061400;118.075000;118.075000;118.063000;118.066000;0
20191001 061500;118.071000;118.117000;118.070000;118.111000;0
20191001 061600;118.111000;118.126000;118.102000;118.125000;0
20191001 061700;118.125000;118.170000;118.125000;118.152000;0
20191001 061800;118.152000;118.152000;118.122000;118.137000;0
20191001 061900;118.137000;118.138000;118.087000;118.088000;0
20191001 062000;118.088000;118.103000;118.081000;118.102000;0
20191001 062100;118.099000;118.099000;118.065000;118.068000;0
20191001 062200;118.069000;118.102000;118.069000;118.096000;0
20191001 062300;118.096000;118.098000;118.075000;118.081000;0
20191001 062400;118.081000;118.084000;118.070000;118.078000;0
20191001 062500;118.078000;118.082000;118.065000;118.068000;0
